,When,T_a,RH,v_a,SW_global,LW_in,p_a,SW_diffuse,SW_direct
292,2020-12-17 01:00:00,-5.379,23.76,1.222,-3.79,169.7,618.279,0,-3.79
293,2020-12-17 01:15:00,-5.897,24.61,0.725,-3.843,169.8,618.32,0,-3.843
294,2020-12-17 01:30:00,-6.107,25.34,0.9,-3.843,169.7,618.361,0,-3.843
295,2020-12-17 01:45:00,-7.023,33.62,0.576,-4.258,169.7,618.401,0,-4.258
296,2020-12-17 02:00:00,-7.954,37.12,0.767,-3.913,168.7,618.442,0,-3.913
297,2020-12-17 02:15:00,-9.09,37.72,1.268,-3.862,168.0,618.476,0,-3.862
298,2020-12-17 02:30:00,-9.83,43.09,0.725,-3.776,167.6,618.51,0,-3.776
299,2020-12-17 02:45:00,-10.36,45.36,0.816,-3.649,167.0,618.545,0,-3.649
300,2020-12-17 03:00:00,-10.45,33.29,1.612,-3.329,166.5,618.5790000000001,0,-3.329
301,2020-12-17 03:15:00,-10.54,34.24,1.902,-3.563,166.3,618.606,0,-3.563
302,2020-12-17 03:30:00,-10.74,34.5,1.224,-3.674,165.7,618.633,0,-3.674
303,2020-12-17 03:45:00,-11.33,36.85,0.975,-3.462,165.1,618.661,0,-3.462
304,2020-12-17 04:00:00,-11.63,36.54,0.605,-3.294,164.9,618.688,0,-3.294
305,2020-12-17 04:15:00,-11.57,37.39,0.958,-3.43,164.5,618.76,0,-3.43
306,2020-12-17 04:30:00,-11.82,56.28,0.806,-3.49,164.1,618.832,0,-3.49
307,2020-12-17 04:45:00,-12.27,40.45,0.798,-3.406,163.6,618.904,0,-3.406
308,2020-12-17 05:00:00,-12.63,54.42,0.679,-3.391,163.4,618.976,0,-3.391
309,2020-12-17 05:15:00,-12.89,58.09,0.837,-3.32,163.2,619.116,0,-3.32
310,2020-12-17 05:30:00,-13.06,62.17,0.929,-3.383,163.1,619.256,0,-3.383
311,2020-12-17 05:45:00,-13.18,54.03,1.229,-3.159,163.0,619.396,0,-3.159
312,2020-12-17 06:00:00,-13.42,53.8,0.825,-3.172,162.8,619.536,0,-3.172
313,2020-12-17 06:15:00,-13.62,64.04,1.187,-3.14,162.4,619.706,0,-3.14
314,2020-12-17 06:30:00,-13.87,66.74,1.214,-3.299,161.9,619.876,0,-3.299
315,2020-12-17 06:45:00,-14.12,65.92,1.007,-3.372,161.4,620.047,0,-3.372
316,2020-12-17 07:00:00,-14.3,66.29,0.987,-3.174,160.9,620.217,0,-3.174
317,2020-12-17 07:15:00,-14.56,64.01,0.43,-1.976,160.4,620.376,0,-1.976
318,2020-12-17 07:30:00,-14.86,67.82,0.282,2.515,159.9,620.534,0,2.515
319,2020-12-17 07:45:00,-15.0,56.28,0.627,9.9,159.6,620.692,0,9.9
320,2020-12-17 08:00:00,-15.13,54.13,0.652,41.62,159.8,620.85,0,41.62
321,2020-12-17 08:15:00,-13.04,48.67,0.338,118.3,160.9,621.012,0,118.3
322,2020-12-17 08:30:00,-10.32,41.8,0.076,158.4,161.9,621.173,0,158.4
323,2020-12-17 08:45:00,-8.86,39.35,0.117,201.0,161.0,621.3340000000001,0,201.0
324,2020-12-17 09:00:00,-8.72,37.18,0.178,244.2,161.3,621.496,0,244.2
325,2020-12-17 09:15:00,-8.97,39.68,0.702,288.8,162.2,621.626,0,288.8
326,2020-12-17 09:30:00,-8.97,39.91,0.828,331.3,162.6,621.756,0,331.3
327,2020-12-17 09:45:00,-8.07,35.26,0.773,373.7,163.5,621.886,0,373.7
328,2020-12-17 10:00:00,-7.526,34.1,0.802,413.2,165.1,622.016,0,413.2
329,2020-12-17 10:15:00,-6.671,31.43,0.932,452.9,167.4,621.965,0,452.9
330,2020-12-17 10:30:00,-5.921,28.9,0.841,487.8,168.6,621.914,0,487.8
331,2020-12-17 10:45:00,-5.251,28.11,0.866,519.6,170.0,621.863,0,519.6
332,2020-12-17 11:00:00,-4.368,25.79,0.721,546.5,171.5,621.812,0,546.5
333,2020-12-17 11:15:00,-3.564,23.96,0.376,569.3,172.7,621.658,0,569.3
334,2020-12-17 11:30:00,-3.485,24.22,0.982,591.7,173.2,621.505,0,591.7
335,2020-12-17 11:45:00,-3.525,23.49,0.834,606.3,174.4,621.352,0,606.3
336,2020-12-17 12:00:00,-3.336,23.64,1.33,618.2,175.1,621.198,0,618.2
337,2020-12-17 12:15:00,-3.056,23.07,0.892,624.2,175.8,620.966,0,624.2
338,2020-12-17 12:30:00,-2.436,21.15,0.649,628.9,175.7,620.734,0,628.9
339,2020-12-17 12:45:00,-2.116,19.72,1.0,626.1,176.1,620.502,0,626.1
340,2020-12-17 13:00:00,-1.238,17.78,0.473,618.8,176.5,620.27,0,618.8
341,2020-12-17 13:15:00,-1.398,17.78,1.356,607.7,176.0,620.1030000000001,0,607.7
342,2020-12-17 13:30:00,-1.571,16.69,0.906,591.1,177.5,619.937,0,591.1
343,2020-12-17 13:45:00,-0.95,17.06,1.216,572.1,177.0,619.771,0,572.1
344,2020-12-17 14:00:00,-0.835,17.09,1.656,549.7,177.1,619.604,0,549.7
345,2020-12-17 14:15:00,-0.743,16.74,1.381,521.1,177.4,619.486,0,521.1
346,2020-12-17 14:30:00,-0.707,17.26,1.574,487.6,177.6,619.368,0,487.6
347,2020-12-17 14:45:00,-0.687,17.46,1.839,453.2,177.5,619.25,0,453.2
348,2020-12-17 15:00:00,-0.254,16.56,1.333,414.3,177.2,619.132,0,414.3
349,2020-12-17 15:15:00,-0.294,16.55,1.743,375.3,177.1,619.035,0,375.3
350,2020-12-17 15:30:00,-0.411,16.15,2.003,333.8,176.8,618.938,0,333.8
351,2020-12-17 15:45:00,-0.4,15.77,1.494,289.0,177.1,618.841,0,289.0
352,2020-12-17 16:00:00,-0.327,15.73,1.379,243.9,176.3,618.744,0,243.9
353,2020-12-17 16:15:00,-0.892,17.13,1.738,135.8,175.4,618.726,0,135.8
354,2020-12-17 16:30:00,-2.148,17.34,1.453,16.79,174.1,618.7080000000001,0,16.79
355,2020-12-17 16:45:00,-2.555,16.95,1.218,12.49,174.1,618.691,0,12.49
356,2020-12-17 17:00:00,-2.575,16.62,1.138,7.257,174.1,618.673,0,7.257
357,2020-12-17 17:15:00,-3.004,17.89,0.693,1.571,174.0,618.7180000000001,0,1.571
358,2020-12-17 17:30:00,-3.721,18.49,0.609,-2.86,173.6,618.762,0,-2.86
359,2020-12-17 17:45:00,-4.336,19.11,0.392,-4.388,173.4,618.807,0,-4.388
360,2020-12-17 18:00:00,-4.921,19.2,0.155,-4.278,173.4,618.851,0,-4.278
361,2020-12-17 18:15:00,-5.273,22.08,0.37,-4.355,173.0,618.898,0,-4.355
362,2020-12-17 18:30:00,-5.52,20.9,0.183,-3.999,172.8,618.945,0,-3.999
363,2020-12-17 18:45:00,-5.567,20.38,0.348,-3.756,172.8,618.991,0,-3.756
364,2020-12-17 19:00:00,-5.448,19.95,0.419,-3.578,172.8,619.038,0,-3.578
365,2020-12-17 19:15:00,-5.509,20.46,0.203,-3.681,172.7,619.112,0,-3.681
366,2020-12-17 19:30:00,-5.914,21.13,0.134,-3.442,172.5,619.187,0,-3.442
367,2020-12-17 19:45:00,-5.944,21.4,0.194,-3.385,172.2,619.261,0,-3.385
368,2020-12-17 20:00:00,-6.222,22.01,0.531,-3.643,172.1,619.336,0,-3.643
369,2020-12-17 20:15:00,-6.502,22.92,0.233,-3.912,171.5,619.362,0,-3.912
370,2020-12-17 20:30:00,-6.986,25.66,0.019,-3.864,171.1,619.389,0,-3.864
371,2020-12-17 20:45:00,-7.601,26.57,0.077,-3.035,170.7,619.4159999999999,0,-3.035
372,2020-12-17 21:00:00,-7.857,26.37,0.267,-2.941,170.0,619.442,0,-2.941
373,2020-12-17 21:15:00,-7.78,32.72,0.454,-3.067,169.7,619.452,0,-3.067
374,2020-12-17 21:30:00,-7.789,24.89,0.763,-2.814,169.7,619.462,0,-2.814
375,2020-12-17 21:45:00,-7.539,24.19,0.75,-3.17,169.7,619.471,0,-3.17
376,2020-12-17 22:00:00,-8.45,31.56,1.272,-3.917,168.4,619.481,0,-3.917
377,2020-12-17 22:15:00,-9.12,30.1,1.396,-3.873,167.7,619.475,0,-3.873
378,2020-12-17 22:30:00,-9.21,28.89,1.316,-3.804,167.4,619.469,0,-3.804
379,2020-12-17 22:45:00,-9.93,39.84,0.949,-3.632,166.7,619.4630000000001,0,-3.632
380,2020-12-17 23:00:00,-10.42,43.3,1.428,-3.777,166.3,619.457,0,-3.777
381,2020-12-17 23:15:00,-10.69,44.55,1.566,-3.719,165.5,619.419,0,-3.719
382,2020-12-17 23:30:00,-11.15,43.4,1.132,-3.543,165.1,619.381,0,-3.543
383,2020-12-17 23:45:00,-11.52,41.6,0.159,-3.35,165.1,619.3430000000001,0,-3.35
384,2020-12-18 00:00:00,-11.76,39.76,0.188,-3.125,165.0,619.305,0,-3.125
385,2020-12-18 00:15:00,-12.12,42.66,0.058,-3.097,165.0,619.244,0,-3.097
386,2020-12-18 00:30:00,-12.31,36.98,0.469,-3.094,164.5,619.183,0,-3.094
387,2020-12-18 00:45:00,-12.56,51.15,0.416,-3.134,164.1,619.121,0,-3.134
388,2020-12-18 01:00:00,-12.73,43.28,0.614,-3.234,163.8,619.06,0,-3.234
389,2020-12-18 01:15:00,-12.96,39.12,0.629,-3.169,163.4,619.062,0,-3.169
390,2020-12-18 01:30:00,-13.24,43.28,0.393,-2.977,163.3,619.064,0,-2.977
391,2020-12-18 01:45:00,-13.39,41.91,0.088,-2.94,163.1,619.065,0,-2.94
392,2020-12-18 02:00:00,-13.5,42.2,0.513,-2.799,163.1,619.067,0,-2.799
393,2020-12-18 02:15:00,-13.55,54.04,0.253,-3.112,163.0,619.052,0,-3.112
394,2020-12-18 02:30:00,-13.79,59.23,1.279,-3.255,162.1,619.036,0,-3.255
395,2020-12-18 02:45:00,-13.93,58.59,0.899,-3.246,161.9,619.021,0,-3.246
396,2020-12-18 03:00:00,-14.25,46.11,0.578,-2.999,161.8,619.006,0,-2.999
397,2020-12-18 03:15:00,-14.48,46.16,0.243,-2.963,161.6,618.9830000000001,0,-2.963
398,2020-12-18 03:30:00,-14.69,53.44,0.34,-2.901,161.1,618.96,0,-2.901
399,2020-12-18 03:45:00,-14.79,64.14,0.742,-2.97,160.7,618.937,0,-2.97
400,2020-12-18 04:00:00,-14.87,65.13,0.64,-3.1,160.6,618.914,0,-3.1
401,2020-12-18 04:15:00,-14.94,67.84,0.705,-2.903,160.7,618.9590000000001,0,-2.903
402,2020-12-18 04:30:00,-15.06,65.84,1.079,-3.046,160.4,619.004,0,-3.046
403,2020-12-18 04:45:00,-15.2,66.85,1.153,-3.065,160.0,619.048,0,-3.065
404,2020-12-18 05:00:00,-15.24,68.7,0.601,-3.223,159.7,619.0930000000001,0,-3.223
405,2020-12-18 05:15:00,-15.81,69.8,0.296,-2.962,159.2,619.193,0,-2.962
406,2020-12-18 05:30:00,-16.05,59.84,0.328,-2.709,159.2,619.2919999999999,0,-2.709
407,2020-12-18 05:45:00,-16.28,59.03,0.426,-2.7,158.9,619.3919999999999,0,-2.7
408,2020-12-18 06:00:00,-16.11,61.13,0.728,-2.764,158.8,619.492,0,-2.764
409,2020-12-18 06:15:00,-16.31,53.97,0.706,-2.857,158.4,619.636,0,-2.857
410,2020-12-18 06:30:00,-16.56,53.26,0.541,-2.802,158.2,619.78,0,-2.802
411,2020-12-18 06:45:00,-16.82,54.84,0.683,-2.672,158.2,619.925,0,-2.672
412,2020-12-18 07:00:00,-16.49,56.12,0.239,-2.633,158.2,620.069,0,-2.633
413,2020-12-18 07:15:00,-16.68,60.26,0.619,-1.558,157.7,620.237,0,-1.558
414,2020-12-18 07:30:00,-16.54,68.41,0.868,2.242,157.3,620.405,0,2.242
415,2020-12-18 07:45:00,-16.55,68.73,0.78,9.23,157.4,620.573,0,9.23
416,2020-12-18 08:00:00,-16.72,62.48,0.317,38.18,157.6,620.74,0,38.18
417,2020-12-18 08:15:00,-15.07,48.21,0.501,116.1,158.4,620.966,0,116.1
418,2020-12-18 08:30:00,-13.16,51.59,0.141,156.1,158.8,621.192,0,156.1
419,2020-12-18 08:45:00,-11.23,44.87,0.192,197.7,159.3,621.4169999999999,0,197.7
420,2020-12-18 09:00:00,-11.77,45.76,0.394,242.3,159.6,621.643,0,242.3
421,2020-12-18 09:15:00,-10.34,39.9,0.275,287.2,159.6,621.795,0,287.2
422,2020-12-18 09:30:00,-10.08,38.51,0.458,329.0,161.2,621.947,0,329.0
423,2020-12-18 09:45:00,-9.58,38.42,0.64,370.4,162.2,622.099,0,370.4
424,2020-12-18 10:00:00,-8.99,34.7,0.579,412.4,162.9,622.251,0,412.4
425,2020-12-18 10:15:00,-7.834,32.99,0.556,450.9,164.2,622.347,0,450.9
426,2020-12-18 10:30:00,-6.645,31.18,0.417,486.6,166.5,622.442,0,486.6
427,2020-12-18 10:45:00,-6.455,32.77,0.666,517.4,167.6,622.538,0,517.4
428,2020-12-18 11:00:00,-5.87,31.68,0.906,546.1,169.1,622.633,0,546.1
429,2020-12-18 11:15:00,-5.514,30.51,1.095,570.5,170.3,622.631,0,570.5
430,2020-12-18 11:30:00,-4.894,27.57,0.867,592.3,171.1,622.629,0,592.3
431,2020-12-18 11:45:00,-4.174,25.25,0.458,607.2,172.4,622.627,0,607.2
432,2020-12-18 12:00:00,-3.909,25.22,0.903,619.3,172.7,622.625,0,619.3
433,2020-12-18 12:15:00,-3.775,23.88,0.769,625.5,173.4,622.5880000000001,0,625.5
434,2020-12-18 12:30:00,-3.118,22.15,0.408,626.8,174.2,622.5509999999999,0,626.8
435,2020-12-18 12:45:00,-3.223,22.47,1.223,624.7,174.3,622.514,0,624.7
436,2020-12-18 13:00:00,-2.963,22.69,0.832,615.8,176.3,622.477,0,615.8
437,2020-12-18 13:15:00,-2.838,21.59,1.236,607.1,175.5,622.4069999999999,0,607.1
438,2020-12-18 13:30:00,-2.007,19.94,0.722,592.3,175.4,622.3380000000001,0,592.3
439,2020-12-18 13:45:00,-1.621,18.67,1.222,573.3,175.5,622.268,0,573.3
440,2020-12-18 14:00:00,-1.723,19.16,0.957,548.4,176.0,622.198,0,548.4
441,2020-12-18 14:15:00,-1.555,18.57,1.071,522.7,176.1,622.2080000000001,0,522.7
442,2020-12-18 14:30:00,-0.968,17.39,1.29,492.1,176.7,622.217,0,492.1
443,2020-12-18 14:45:00,-0.716,16.29,0.758,455.2,177.3,622.226,0,455.2
444,2020-12-18 15:00:00,-0.545,16.22,1.355,418.0,177.2,622.236,0,418.0
445,2020-12-18 15:15:00,-0.513,16.23,1.991,377.7,176.0,622.245,0,377.7
446,2020-12-18 15:30:00,-0.496,14.77,1.394,333.6,175.6,622.254,0,333.6
447,2020-12-18 15:45:00,-0.337,14.93,1.456,288.6,175.1,622.263,0,288.6
448,2020-12-18 16:00:00,-0.933,14.47,1.79,243.2,174.3,622.2719999999999,0,243.2
449,2020-12-18 16:15:00,-1.401,15.0,1.821,139.9,173.4,622.288,0,139.9
450,2020-12-18 16:30:00,-2.81,16.07,1.19,17.86,171.6,622.303,0,17.86
451,2020-12-18 16:45:00,-3.371,17.41,0.636,13.43,171.8,622.318,0,13.43
452,2020-12-18 17:00:00,-3.976,18.31,0.369,8.07,171.8,622.3340000000001,0,8.07
453,2020-12-18 17:15:00,-4.459,19.09,0.453,3.035,171.8,622.41,0,3.035
454,2020-12-18 17:30:00,-4.819,19.33,0.317,-2.594,171.6,622.486,0,-2.594
455,2020-12-18 17:45:00,-5.296,19.1,0.31,-4.077,171.5,622.562,0,-4.077
456,2020-12-18 18:00:00,-5.634,21.91,0.225,-4.417,171.2,622.638,0,-4.417
457,2020-12-18 18:15:00,-6.232,21.87,0.502,-3.991,170.6,622.743,0,-3.991
458,2020-12-18 18:30:00,-6.49,22.04,0.466,-4.176,170.1,622.8480000000001,0,-4.176
459,2020-12-18 18:45:00,-7.238,25.48,0.266,-4.059,169.9,622.9540000000001,0,-4.059
460,2020-12-18 19:00:00,-7.46,22.54,0.429,-3.902,169.6,623.059,0,-3.902
461,2020-12-18 19:15:00,-8.04,23.44,0.253,-3.609,169.2,623.161,0,-3.609
462,2020-12-18 19:30:00,-8.44,24.01,0.215,-3.233,169.0,623.263,0,-3.233
463,2020-12-18 19:45:00,-8.23,23.21,0.551,-3.487,168.9,623.366,0,-3.487
464,2020-12-18 20:00:00,-8.52,31.56,1.893,-3.84,168.2,623.4680000000001,0,-3.84
465,2020-12-18 20:15:00,-8.84,31.18,1.835,-3.832,168.1,623.5219999999999,0,-3.832
466,2020-12-18 20:30:00,-8.77,24.82,1.285,-3.765,167.7,623.576,0,-3.765
467,2020-12-18 20:45:00,-8.9,25.63,0.878,-3.938,167.5,623.629,0,-3.938
468,2020-12-18 21:00:00,-9.64,29.58,0.54,-3.702,167.0,623.683,0,-3.702
469,2020-12-18 21:15:00,-9.85,40.22,0.875,-3.583,166.8,623.751,0,-3.583
470,2020-12-18 21:30:00,-10.12,39.47,1.173,-3.689,166.5,623.819,0,-3.689
471,2020-12-18 21:45:00,-10.38,30.86,1.944,-3.675,166.3,623.887,0,-3.675
472,2020-12-18 22:00:00,-10.46,36.18,2.024,-3.682,166.1,623.956,0,-3.682
473,2020-12-18 22:15:00,-10.44,37.0,1.711,-3.593,166.1,624.0,0,-3.593
474,2020-12-18 22:30:00,-10.76,35.72,1.774,-3.709,165.7,624.044,0,-3.709
475,2020-12-18 22:45:00,-11.07,39.46,2.23,-3.677,165.3,624.089,0,-3.677
476,2020-12-18 23:00:00,-11.12,41.46,1.912,-3.613,164.9,624.133,0,-3.613
477,2020-12-18 23:15:00,-11.38,44.53,1.88,-3.72,164.6,624.119,0,-3.72
478,2020-12-18 23:30:00,-11.63,46.71,1.473,-3.613,164.3,624.106,0,-3.613
479,2020-12-18 23:45:00,-12.01,49.7,0.908,-3.639,163.8,624.0930000000001,0,-3.639
480,2020-12-19 00:00:00,-12.3,51.92,1.045,-3.556,163.5,624.0790000000001,0,-3.556
481,2020-12-19 00:15:00,-12.75,57.08,1.311,-3.476,163.0,624.019,0,-3.476
482,2020-12-19 00:30:00,-13.02,56.76,1.312,-3.5,162.8,623.9590000000001,0,-3.5
483,2020-12-19 00:45:00,-13.21,61.13,0.902,-3.417,162.7,623.899,0,-3.417
484,2020-12-19 01:00:00,-13.46,63.98,0.748,-3.293,162.2,623.8380000000001,0,-3.293
485,2020-12-19 01:15:00,-13.67,61.66,1.075,-3.441,161.6,623.825,0,-3.441
486,2020-12-19 01:30:00,-13.92,62.62,0.884,-3.339,161.0,623.811,0,-3.339
487,2020-12-19 01:45:00,-14.1,59.71,0.591,-3.332,160.9,623.798,0,-3.332
488,2020-12-19 02:00:00,-14.54,56.59,0.149,-2.974,160.9,623.784,0,-2.974
489,2020-12-19 02:15:00,-14.62,50.44,0.434,-2.874,160.5,623.781,0,-2.874
490,2020-12-19 02:30:00,-14.56,63.51,0.757,-3.155,160.2,623.778,0,-3.155
491,2020-12-19 02:45:00,-14.84,51.18,0.501,-3.255,160.2,623.775,0,-3.255
492,2020-12-19 03:00:00,-15.09,60.3,0.526,-2.987,160.0,623.7719999999999,0,-2.987
493,2020-12-19 03:15:00,-15.27,67.89,0.815,-3.059,159.6,623.7669999999999,0,-3.059
494,2020-12-19 03:30:00,-15.62,50.3,0.281,-3.155,159.4,623.761,0,-3.155
495,2020-12-19 03:45:00,-15.8,50.12,0.2,-2.787,159.2,623.755,0,-2.787
496,2020-12-19 04:00:00,-15.74,69.2,0.899,-2.893,158.8,623.75,0,-2.893
497,2020-12-19 04:15:00,-15.83,52.17,0.511,-2.985,158.6,623.812,0,-2.985
498,2020-12-19 04:30:00,-16.18,55.14,0.414,-2.887,158.4,623.874,0,-2.887
499,2020-12-19 04:45:00,-16.12,67.96,0.886,-2.843,158.0,623.936,0,-2.843
500,2020-12-19 05:00:00,-16.18,60.11,0.557,-3.123,158.1,623.998,0,-3.123
501,2020-12-19 05:15:00,-16.54,54.5,0.299,-2.947,158.1,624.045,0,-2.947
502,2020-12-19 05:30:00,-16.56,67.63,0.755,-2.803,157.6,624.092,0,-2.803
503,2020-12-19 05:45:00,-16.69,73.81,0.464,-2.968,157.5,624.139,0,-2.968
504,2020-12-19 06:00:00,-17.03,59.63,0.42,-2.775,157.3,624.187,0,-2.775
505,2020-12-19 06:15:00,-17.31,55.89,0.511,-2.669,157.0,624.251,0,-2.669
506,2020-12-19 06:30:00,-17.5,56.32,0.659,-2.622,157.0,624.316,0,-2.622
507,2020-12-19 06:45:00,-17.05,70.68,0.801,-2.872,157.0,624.38,0,-2.872
508,2020-12-19 07:00:00,-17.2,62.85,0.783,-2.88,156.6,624.445,0,-2.88
509,2020-12-19 07:15:00,-17.74,60.91,0.64,-1.793,156.3,624.582,0,-1.793
510,2020-12-19 07:30:00,-17.82,55.9,0.473,2.249,156.3,624.719,0,2.249
511,2020-12-19 07:45:00,-17.75,55.23,0.633,10.17,156.8,624.857,0,10.17
512,2020-12-19 08:00:00,-17.56,53.89,0.809,37.15,158.0,624.994,0,37.15
513,2020-12-19 08:15:00,-15.94,47.68,0.343,117.0,159.9,625.109,0,117.0
514,2020-12-19 08:30:00,-13.34,45.1,0.167,154.9,159.1,625.225,0,154.9
515,2020-12-19 08:45:00,-12.17,44.1,0.073,196.7,159.0,625.34,0,196.7
516,2020-12-19 09:00:00,-11.6,47.97,0.393,239.0,159.1,625.456,0,239.0
517,2020-12-19 09:15:00,-11.39,46.37,0.402,284.2,159.8,625.595,0,284.2
518,2020-12-19 09:30:00,-10.64,40.1,0.37,326.0,160.8,625.734,0,326.0
519,2020-12-19 09:45:00,-10.16,38.85,0.811,365.7,162.1,625.873,0,365.7
520,2020-12-19 10:00:00,-9.62,38.31,0.653,407.3,162.5,626.012,0,407.3
521,2020-12-19 10:15:00,-8.77,34.64,0.589,445.8,163.8,625.964,0,445.8
522,2020-12-19 10:30:00,-7.821,30.35,0.474,481.4,165.7,625.9159999999999,0,481.4
523,2020-12-19 10:45:00,-6.909,28.86,0.713,513.2,167.7,625.867,0,513.2
524,2020-12-19 11:00:00,-6.49,27.77,0.681,542.1,168.8,625.819,0,542.1
525,2020-12-19 11:15:00,-5.807,25.83,0.548,567.5,169.5,625.649,0,567.5
526,2020-12-19 11:30:00,-5.298,23.9,0.626,587.0,172.2,625.48,0,587.0
527,2020-12-19 11:45:00,-4.635,23.63,0.597,601.6,173.5,625.31,0,601.6
528,2020-12-19 12:00:00,-4.385,22.92,0.887,613.8,174.1,625.141,0,613.8
529,2020-12-19 12:15:00,-3.708,21.03,0.977,622.2,174.4,625.043,0,622.2
530,2020-12-19 12:30:00,-3.49,20.44,0.504,622.6,176.3,624.946,0,622.6
531,2020-12-19 12:45:00,-3.212,20.24,0.898,623.9,175.8,624.8480000000001,0,623.9
532,2020-12-19 13:00:00,-3.272,18.99,1.077,615.4,176.5,624.751,0,615.4
533,2020-12-19 13:15:00,-2.975,17.66,0.936,604.8,177.3,624.724,0,604.8
534,2020-12-19 13:30:00,-2.77,19.66,1.356,588.6,178.1,624.698,0,588.6
535,2020-12-19 13:45:00,-2.516,18.53,0.927,568.1,178.8,624.6709999999999,0,568.1
536,2020-12-19 14:00:00,-1.472,17.74,0.785,542.9,179.7,624.645,0,542.9
537,2020-12-19 14:15:00,-1.015,17.25,0.636,514.5,180.9,624.602,0,514.5
538,2020-12-19 14:30:00,-1.052,18.98,1.069,484.9,180.7,624.56,0,484.9
539,2020-12-19 14:45:00,-0.861,17.5,0.919,452.1,181.4,624.5169999999999,0,452.1
540,2020-12-19 15:00:00,-0.923,17.73,1.146,415.5,181.8,624.475,0,415.5
541,2020-12-19 15:15:00,-0.082,17.4,1.052,373.1,182.6,624.444,0,373.1
542,2020-12-19 15:30:00,-0.354,16.99,1.27,332.3,182.3,624.413,0,332.3
543,2020-12-19 15:45:00,-0.583,17.14,1.237,288.5,181.7,624.382,0,288.5
544,2020-12-19 16:00:00,-0.539,17.25,1.046,246.3,182.3,624.351,0,246.3
545,2020-12-19 16:15:00,-0.483,18.29,0.888,143.7,181.7,624.367,0,143.7
546,2020-12-19 16:30:00,-1.937,19.23,0.79,18.75,180.3,624.382,0,18.75
547,2020-12-19 16:45:00,-3.01,20.25,0.395,13.22,179.6,624.398,0,13.22
548,2020-12-19 17:00:00,-3.697,20.48,0.431,9.21,180.6,624.413,0,9.21
549,2020-12-19 17:15:00,-3.828,20.63,0.615,2.159,181.2,624.526,0,2.159
550,2020-12-19 17:30:00,-4.13,20.93,0.613,-1.749,194.4,624.639,0,-1.749
551,2020-12-19 17:45:00,-4.175,20.24,0.718,-2.493,215.5,624.752,0,-2.493
552,2020-12-19 18:00:00,-4.227,21.02,0.533,-2.768,215.9,624.864,0,-2.768
553,2020-12-19 18:15:00,-4.355,21.2,0.378,-3.223,209.7,624.9730000000001,0,-3.223
554,2020-12-19 18:30:00,-4.558,24.65,0.169,-3.203,212.4,625.082,0,-3.203
555,2020-12-19 18:45:00,-5.08,23.93,0.27,-2.984,211.6,625.192,0,-2.984
556,2020-12-19 19:00:00,-5.293,22.51,0.25,-2.663,212.5,625.3009999999999,0,-2.663
557,2020-12-19 19:15:00,-5.715,28.02,0.386,-3.43,195.7,625.352,0,-3.43
558,2020-12-19 19:30:00,-5.925,24.12,0.299,-2.802,202.2,625.403,0,-2.802
559,2020-12-19 19:45:00,-6.004,30.44,0.279,-3.003,200.7,625.455,0,-3.003
560,2020-12-19 20:00:00,-6.509,33.75,0.709,-3.063,202.7,625.506,0,-3.063
561,2020-12-19 20:15:00,-6.742,28.53,0.807,-3.017,196.2,625.564,0,-3.017
562,2020-12-19 20:30:00,-6.803,31.22,0.852,-3.173,190.8,625.622,0,-3.173
563,2020-12-19 20:45:00,-7.207,31.69,1.369,-3.568,181.6,625.68,0,-3.568
564,2020-12-19 21:00:00,-7.513,31.67,1.325,-3.552,185.0,625.739,0,-3.552
565,2020-12-19 21:15:00,-7.778,32.37,1.423,-3.132,191.7,625.7180000000001,0,-3.132
566,2020-12-19 21:30:00,-7.942,28.94,1.505,-3.257,190.3,625.697,0,-3.257
567,2020-12-19 21:45:00,-8.11,31.69,1.228,-3.747,182.6,625.6759999999999,0,-3.747
568,2020-12-19 22:00:00,-8.54,32.9,0.517,-3.287,187.0,625.654,0,-3.287
569,2020-12-19 22:15:00,-8.55,30.77,1.202,-2.913,193.9,625.692,0,-2.913
570,2020-12-19 22:30:00,-8.76,35.45,1.665,-2.628,203.3,625.729,0,-2.628
571,2020-12-19 22:45:00,-8.84,33.33,1.387,-2.709,199.6,625.766,0,-2.709
572,2020-12-19 23:00:00,-8.42,38.03,1.104,-3.129,191.0,625.804,0,-3.129
573,2020-12-19 23:15:00,-8.99,40.04,1.3,-3.136,190.0,625.783,0,-3.136
574,2020-12-19 23:30:00,-9.02,36.48,1.581,-3.191,184.4,625.762,0,-3.191
575,2020-12-19 23:45:00,-9.0,34.23,1.596,-3.444,179.5,625.741,0,-3.444
576,2020-12-20 00:00:00,-9.0,35.6,1.554,-3.631,174.9,625.72,0,-3.631
577,2020-12-20 00:15:00,-9.04,39.34,1.504,-3.572,176.0,625.691,0,-3.572
578,2020-12-20 00:30:00,-9.98,42.83,1.952,-3.662,174.4,625.6619999999999,0,-3.662
579,2020-12-20 00:45:00,-10.25,43.92,2.098,-3.245,178.5,625.633,0,-3.245
580,2020-12-20 01:00:00,-9.98,42.05,1.513,-3.294,174.9,625.604,0,-3.294
581,2020-12-20 01:15:00,-10.49,46.06,2.214,-3.269,178.3,625.651,0,-3.269
582,2020-12-20 01:30:00,-10.63,49.26,1.728,-3.204,177.8,625.698,0,-3.204
583,2020-12-20 01:45:00,-11.16,52.28,1.35,-3.35,175.0,625.744,0,-3.35
